note_str,pitch
guitar_acoustic_033-047-100,47
guitar_acoustic_033-044-127,44
guitar_electronic_036-084-127,84
guitar_electronic_021-073-127,73
guitar_acoustic_007-063-025,63
guitar_acoustic_009-045-127,45
guitar_electronic_017-052-100,52
guitar_acoustic_020-043-127,43
guitar_synthetic_002-073-127,73
guitar_electronic_045-052-050,52
guitar_electronic_006-067-050,67
guitar_synthetic_005-043-075,43
guitar_acoustic_005-070-025,70
guitar_acoustic_027-069-050,69
guitar_electronic_037-061-100,61
guitar_electronic_039-066-127,66
guitar_synthetic_001-076-075,76
guitar_acoustic_026-051-100,51
guitar_electronic_013-061-025,61
guitar_acoustic_016-084-075,84
guitar_acoustic_033-042-075,42
guitar_electronic_026-074-025,74
guitar_electronic_010-062-050,62
guitar_electronic_008-057-127,57
guitar_electronic_037-074-100,74
guitar_acoustic_025-051-100,51
guitar_acoustic_033-072-025,72
guitar_acoustic_035-045-050,45
guitar_electronic_018-055-100,55
guitar_acoustic_033-041-075,41
guitar_acoustic_000-082-100,82
guitar_synthetic_007-087-075,87
guitar_synthetic_003-056-100,56
guitar_electronic_011-047-127,47
guitar_electronic_005-064-127,64
guitar_electronic_043-045-100,45
guitar_acoustic_031-065-025,65
guitar_electronic_004-057-025,57
guitar_acoustic_017-042-050,42
guitar_electronic_036-059-075,59
guitar_electronic_041-072-050,72
guitar_synthetic_002-048-075,48
guitar_acoustic_011-065-127,65
guitar_electronic_000-063-100,63
guitar_electronic_031-052-075,52
guitar_synthetic_004-061-100,61
guitar_electronic_030-052-025,52
guitar_synthetic_012-049-127,49
guitar_acoustic_004-061-050,61
guitar_electronic_012-063-100,63
guitar_acoustic_005-062-100,62
guitar_acoustic_005-061-127,61
guitar_synthetic_000-042-075,42
guitar_acoustic_007-078-127,78
guitar_electronic_000-050-075,50
guitar_electronic_027-063-100,63
guitar_synthetic_000-046-025,46
guitar_electronic_007-063-025,63
guitar_acoustic_028-058-050,58
guitar_electronic_043-087-100,87
guitar_electronic_024-063-075,63
guitar_electronic_036-051-127,51
guitar_acoustic_002-043-100,43
guitar_synthetic_010-053-025,53
guitar_acoustic_001-063-100,63
guitar_acoustic_032-076-100,76
guitar_electronic_005-055-100,55
guitar_electronic_035-042-050,42
guitar_electronic_030-072-127,72
guitar_electronic_041-066-100,66
guitar_acoustic_008-058-050,58
guitar_electronic_034-055-025,55
guitar_acoustic_028-081-025,81
guitar_synthetic_000-058-025,58
guitar_acoustic_032-043-127,43
guitar_acoustic_005-087-050,87
guitar_synthetic_007-052-075,52
guitar_acoustic_018-076-127,76
guitar_synthetic_004-081-100,81
guitar_electronic_038-058-025,58
guitar_acoustic_026-060-075,60
guitar_acoustic_000-050-025,50
guitar_electronic_018-048-025,48
guitar_acoustic_034-056-050,56
guitar_synthetic_011-070-075,70
guitar_synthetic_007-050-050,50
guitar_synthetic_010-068-127,68
guitar_acoustic_003-078-075,78
guitar_electronic_042-077-050,77
guitar_electronic_003-043-100,43
guitar_acoustic_007-077-075,77
guitar_electronic_003-070-127,70
guitar_acoustic_007-055-025,55
guitar_electronic_035-077-025,77
guitar_acoustic_029-049-025,49
guitar_acoustic_009-052-127,52
guitar_electronic_041-066-025,66
guitar_synthetic_000-052-025,52
guitar_acoustic_001-053-050,53
guitar_electronic_020-068-025,68
guitar_electronic_025-068-050,68
guitar_electronic_015-046-025,46
guitar_acoustic_008-047-127,47
guitar_electronic_029-045-100,45
guitar_synthetic_004-040-075,40
guitar_electronic_030-060-050,60
guitar_electronic_039-070-025,70
guitar_acoustic_033-057-075,57
guitar_acoustic_020-048-127,48
guitar_acoustic_020-056-050,56
guitar_electronic_020-082-100,82
guitar_acoustic_024-074-075,74
guitar_synthetic_003-087-100,87
guitar_electronic_000-062-025,62
guitar_acoustic_020-045-025,45
guitar_electronic_020-042-025,42
guitar_acoustic_034-048-025,48
guitar_electronic_046-050-127,50
guitar_electronic_015-083-127,83
guitar_electronic_012-054-025,54
guitar_acoustic_017-067-050,67
guitar_synthetic_000-080-127,80
guitar_acoustic_013-056-050,56
guitar_synthetic_001-057-127,57
guitar_acoustic_018-063-025,63
guitar_electronic_043-074-050,74
guitar_acoustic_007-044-050,44
guitar_acoustic_017-054-127,54
guitar_electronic_039-071-100,71
guitar_electronic_014-075-025,75
guitar_electronic_030-067-050,67
guitar_electronic_004-084-100,84
guitar_acoustic_032-053-050,53
guitar_electronic_003-074-127,74
guitar_electronic_026-047-127,47
guitar_acoustic_027-071-127,71
guitar_electronic_038-057-050,57
guitar_acoustic_018-062-100,62
guitar_electronic_000-049-050,49
guitar_electronic_012-042-100,42
guitar_acoustic_004-088-100,88
guitar_acoustic_011-060-025,60
guitar_acoustic_033-079-127,79
guitar_acoustic_022-059-025,59
guitar_acoustic_006-053-075,53
guitar_electronic_023-062-075,62
guitar_electronic_013-074-127,74
guitar_electronic_016-042-127,42
guitar_synthetic_001-067-025,67
guitar_acoustic_001-084-100,84
guitar_acoustic_029-053-075,53
guitar_electronic_003-064-075,64
guitar_synthetic_010-076-127,76
guitar_electronic_003-082-100,82
guitar_synthetic_002-068-025,68
guitar_electronic_021-061-100,61
guitar_electronic_014-083-050,83
guitar_electronic_031-051-025,51
guitar_electronic_010-083-050,83
guitar_synthetic_005-057-127,57
guitar_acoustic_005-064-075,64
guitar_acoustic_008-084-100,84
guitar_acoustic_024-075-075,75
guitar_acoustic_005-067-075,67
guitar_acoustic_029-053-100,53
guitar_acoustic_005-065-100,65
guitar_electronic_006-073-025,73
guitar_synthetic_004-081-025,81
guitar_acoustic_009-049-075,49
guitar_electronic_006-082-127,82
guitar_synthetic_009-070-075,70
guitar_electronic_040-060-127,60
guitar_acoustic_016-073-050,73
guitar_electronic_044-070-127,70
guitar_electronic_001-073-025,73
guitar_acoustic_032-052-025,52
guitar_electronic_044-040-127,40
guitar_electronic_000-056-075,56
guitar_synthetic_001-069-075,69
guitar_electronic_002-087-025,87
guitar_acoustic_008-075-025,75
guitar_synthetic_001-050-050,50
guitar_electronic_029-050-100,50
guitar_acoustic_003-081-127,81
guitar_electronic_030-074-127,74
guitar_electronic_010-080-050,80
guitar_acoustic_004-051-127,51
guitar_acoustic_018-070-050,70
guitar_electronic_005-072-050,72
guitar_electronic_006-074-100,74
guitar_electronic_032-048-050,48
guitar_acoustic_032-053-025,53
guitar_electronic_040-062-075,62
guitar_synthetic_003-069-100,69
guitar_electronic_019-061-050,61
guitar_acoustic_031-063-127,63
guitar_electronic_005-043-025,43
guitar_synthetic_012-075-025,75
guitar_electronic_031-069-100,69
guitar_acoustic_000-078-075,78
guitar_electronic_001-055-100,55
guitar_acoustic_026-074-100,74
guitar_electronic_037-050-050,50
guitar_electronic_043-060-075,60
guitar_electronic_000-060-050,60
guitar_electronic_025-071-075,71
guitar_electronic_034-052-075,52
guitar_electronic_018-051-050,51
guitar_acoustic_033-043-100,43
guitar_acoustic_007-064-127,64
guitar_synthetic_012-076-050,76
guitar_acoustic_005-069-025,69
guitar_electronic_039-046-100,46
guitar_acoustic_005-059-127,59
guitar_synthetic_004-086-050,86
guitar_electronic_002-060-100,60
guitar_electronic_018-070-100,70
guitar_electronic_003-047-075,47
guitar_acoustic_000-048-050,48
guitar_electronic_031-049-100,49
guitar_acoustic_033-073-127,73
guitar_acoustic_004-059-075,59
guitar_electronic_021-047-100,47
guitar_acoustic_024-057-127,57
guitar_synthetic_001-043-075,43
guitar_acoustic_027-061-050,61
guitar_electronic_016-077-127,77
guitar_acoustic_028-041-127,41
guitar_electronic_032-067-075,67
guitar_acoustic_028-066-127,66
guitar_synthetic_010-083-075,83
guitar_acoustic_032-080-025,80
guitar_acoustic_028-087-025,87
guitar_electronic_008-049-025,49
guitar_synthetic_000-067-050,67
guitar_electronic_006-041-050,41
guitar_electronic_021-050-100,50
guitar_electronic_011-075-050,75
guitar_acoustic_008-044-100,44
guitar_acoustic_018-059-127,59
guitar_acoustic_007-071-127,71
guitar_synthetic_002-046-075,46
guitar_electronic_004-063-025,63
guitar_acoustic_003-087-025,87
guitar_electronic_037-057-025,57
guitar_electronic_043-070-127,70
guitar_electronic_035-041-075,41
guitar_acoustic_034-040-050,40
guitar_electronic_015-041-050,41
guitar_acoustic_025-072-050,72
guitar_acoustic_033-047-075,47
guitar_acoustic_011-054-075,54
guitar_acoustic_008-043-100,43
guitar_synthetic_001-066-075,66
guitar_electronic_045-047-100,47
guitar_electronic_008-060-127,60
guitar_electronic_021-042-050,42
guitar_acoustic_033-077-050,77
guitar_acoustic_018-069-050,69
guitar_acoustic_017-057-075,57
guitar_electronic_015-056-050,56
guitar_electronic_029-054-100,54
guitar_electronic_023-058-050,58
guitar_synthetic_005-067-075,67
guitar_acoustic_033-080-050,80
guitar_synthetic_011-063-025,63
guitar_electronic_010-045-127,45
guitar_electronic_033-077-050,77
guitar_acoustic_033-077-127,77
guitar_acoustic_031-059-050,59
guitar_electronic_018-056-075,56
guitar_acoustic_016-067-100,67
guitar_acoustic_004-050-050,50
guitar_electronic_029-071-025,71
guitar_electronic_020-072-075,72
guitar_electronic_014-079-025,79
guitar_electronic_023-076-127,76
guitar_electronic_000-088-075,88
guitar_electronic_021-069-050,69
guitar_electronic_007-061-075,61
guitar_acoustic_009-048-075,48
guitar_electronic_027-087-025,87
guitar_electronic_038-076-075,76
guitar_acoustic_018-079-050,79
guitar_electronic_002-057-075,57
guitar_acoustic_029-044-050,44
guitar_electronic_027-054-075,54
guitar_electronic_042-071-127,71
guitar_electronic_006-080-100,80
guitar_acoustic_002-042-075,42
guitar_synthetic_005-061-050,61
guitar_acoustic_020-080-075,80
guitar_electronic_006-066-025,66
guitar_electronic_010-042-100,42
guitar_synthetic_006-048-050,48
guitar_electronic_044-067-050,67
guitar_electronic_006-045-025,45
guitar_electronic_044-060-025,60
guitar_electronic_003-049-100,49
guitar_synthetic_010-080-025,80
guitar_acoustic_001-040-100,40
guitar_electronic_031-043-025,43
guitar_synthetic_002-080-127,80
guitar_electronic_014-061-050,61
guitar_electronic_009-087-100,87
guitar_electronic_020-040-100,40
guitar_acoustic_006-048-100,48
guitar_electronic_036-067-100,67
guitar_acoustic_005-049-100,49
guitar_electronic_039-043-127,43
guitar_electronic_030-042-025,42
guitar_electronic_026-041-050,41
guitar_electronic_004-052-050,52
guitar_acoustic_031-060-050,60
guitar_electronic_038-060-075,60
guitar_synthetic_002-075-127,75
guitar_electronic_041-080-127,80
guitar_electronic_024-073-050,73
guitar_electronic_002-048-127,48
guitar_electronic_026-060-100,60
guitar_electronic_038-064-075,64
guitar_synthetic_004-083-050,83
guitar_electronic_014-080-025,80
guitar_electronic_030-044-127,44
guitar_electronic_026-087-025,87
guitar_acoustic_024-052-075,52
guitar_electronic_008-080-075,80
guitar_acoustic_005-074-100,74
guitar_electronic_032-083-100,83
guitar_acoustic_035-060-100,60
guitar_electronic_021-065-025,65
guitar_acoustic_018-081-075,81
guitar_electronic_016-075-075,75
guitar_electronic_008-071-050,71
guitar_electronic_033-050-100,50
guitar_synthetic_007-067-025,67
guitar_electronic_007-083-127,83
guitar_acoustic_001-083-075,83
guitar_acoustic_008-042-075,42
guitar_electronic_043-087-075,87
guitar_electronic_037-083-050,83
guitar_electronic_029-064-100,64
guitar_acoustic_005-047-075,47
guitar_acoustic_003-075-050,75
guitar_electronic_043-087-127,87
guitar_acoustic_004-077-075,77
guitar_electronic_030-080-100,80
guitar_electronic_009-083-100,83
guitar_electronic_035-059-075,59
guitar_acoustic_031-064-100,64
guitar_synthetic_003-071-100,71
guitar_acoustic_000-056-025,56
guitar_electronic_013-042-127,42
guitar_acoustic_026-044-127,44
guitar_acoustic_028-059-075,59
guitar_electronic_032-060-127,60
guitar_acoustic_024-048-075,48
guitar_acoustic_012-059-025,59
guitar_acoustic_004-084-050,84
guitar_electronic_038-059-075,59
guitar_acoustic_032-071-025,71
guitar_acoustic_031-065-127,65
guitar_acoustic_028-075-050,75
guitar_electronic_009-045-100,45
guitar_acoustic_006-070-075,70
guitar_electronic_033-081-075,81
guitar_synthetic_001-069-100,69
guitar_electronic_014-046-025,46
guitar_synthetic_002-047-100,47
guitar_electronic_030-046-075,46
guitar_synthetic_002-088-075,88
guitar_acoustic_003-064-127,64
guitar_acoustic_028-072-025,72
guitar_acoustic_020-077-100,77
guitar_electronic_007-074-075,74
guitar_electronic_004-047-100,47
guitar_acoustic_000-051-127,51
guitar_acoustic_020-053-025,53
guitar_electronic_012-063-075,63
guitar_electronic_003-053-050,53
guitar_synthetic_011-057-050,57
guitar_synthetic_010-077-050,77
guitar_electronic_021-072-025,72
guitar_acoustic_002-044-127,44
guitar_electronic_021-068-050,68
guitar_electronic_029-054-025,54
guitar_acoustic_017-047-127,47
guitar_electronic_009-052-050,52
guitar_electronic_046-075-127,75
guitar_electronic_038-063-100,63
guitar_acoustic_024-066-050,66
guitar_synthetic_001-055-025,55
guitar_electronic_031-050-075,50
guitar_electronic_027-058-050,58
guitar_acoustic_008-073-025,73
guitar_acoustic_004-084-075,84
guitar_electronic_031-053-075,53
guitar_synthetic_007-072-075,72
guitar_electronic_024-083-100,83
guitar_electronic_041-051-075,51
guitar_acoustic_002-071-127,71
guitar_synthetic_000-082-050,82
guitar_acoustic_029-040-025,40
guitar_acoustic_001-088-127,88
guitar_electronic_025-083-100,83
guitar_acoustic_009-076-127,76
guitar_electronic_017-070-100,70
guitar_electronic_007-088-100,88
guitar_electronic_027-062-100,62
guitar_electronic_029-060-075,60
guitar_acoustic_016-078-075,78
guitar_electronic_042-057-050,57
guitar_synthetic_010-059-025,59
guitar_electronic_011-074-100,74
guitar_acoustic_029-043-050,43
guitar_electronic_018-088-127,88
guitar_synthetic_007-078-050,78
guitar_synthetic_007-081-050,81
guitar_electronic_024-077-025,77
guitar_acoustic_028-054-127,54
guitar_synthetic_006-060-100,60
guitar_electronic_009-070-127,70
guitar_synthetic_007-057-075,57
guitar_electronic_019-071-075,71
guitar_acoustic_004-082-025,82
guitar_electronic_013-062-100,62
guitar_electronic_042-048-100,48
guitar_electronic_037-045-075,45
guitar_acoustic_032-083-050,83
guitar_electronic_006-076-050,76
guitar_electronic_019-045-127,45
guitar_acoustic_005-050-075,50
guitar_electronic_017-043-025,43
guitar_synthetic_003-057-127,57
guitar_synthetic_005-042-100,42
guitar_electronic_040-068-127,68
guitar_electronic_041-052-075,52
guitar_acoustic_028-084-075,84
guitar_synthetic_009-084-100,84
guitar_electronic_031-080-075,80
guitar_acoustic_000-046-050,46
guitar_acoustic_034-062-075,62
guitar_acoustic_007-041-127,41
guitar_synthetic_001-064-100,64
guitar_electronic_018-059-100,59
guitar_electronic_016-045-075,45
guitar_electronic_013-053-025,53
guitar_acoustic_022-061-025,61
guitar_acoustic_008-049-127,49
guitar_synthetic_010-075-075,75
guitar_synthetic_000-072-075,72
guitar_acoustic_022-063-075,63
guitar_electronic_023-079-127,79
guitar_electronic_015-066-025,66
guitar_electronic_036-073-100,73
guitar_electronic_014-087-100,87
guitar_acoustic_017-061-127,61
guitar_acoustic_009-073-127,73
guitar_electronic_007-066-075,66
guitar_electronic_042-078-075,78
guitar_acoustic_002-057-075,57
guitar_electronic_015-069-025,69
guitar_acoustic_009-066-127,66
guitar_electronic_006-050-025,50
guitar_acoustic_020-044-075,44
guitar_acoustic_018-072-050,72
guitar_electronic_045-071-127,71
guitar_electronic_018-083-050,83
guitar_electronic_010-064-100,64
guitar_electronic_009-077-025,77
guitar_electronic_017-065-100,65
guitar_acoustic_002-058-050,58
guitar_electronic_030-068-100,68
guitar_electronic_009-072-025,72
guitar_electronic_018-058-025,58
guitar_electronic_019-081-025,81
guitar_electronic_003-059-075,59
guitar_electronic_005-058-025,58
guitar_electronic_000-065-050,65
guitar_electronic_031-061-127,61
guitar_synthetic_006-048-127,48
guitar_electronic_018-040-075,40
guitar_acoustic_020-045-100,45
guitar_electronic_003-082-025,82
guitar_acoustic_017-082-050,82
guitar_electronic_019-059-127,59
guitar_electronic_023-068-050,68
guitar_electronic_001-049-050,49
guitar_electronic_024-074-050,74
guitar_electronic_000-042-100,42
guitar_electronic_038-043-100,43
guitar_electronic_003-073-050,73
guitar_electronic_018-045-100,45
guitar_electronic_009-040-050,40
guitar_electronic_039-074-050,74
guitar_electronic_011-059-050,59
guitar_electronic_003-042-025,42
guitar_acoustic_020-065-025,65
guitar_electronic_019-070-127,70
guitar_acoustic_018-046-100,46
guitar_acoustic_026-070-050,70
guitar_electronic_005-046-050,46
guitar_acoustic_000-087-127,87
guitar_electronic_029-076-075,76
guitar_electronic_038-084-025,84
guitar_electronic_006-070-100,70
guitar_acoustic_009-069-025,69
guitar_electronic_016-082-127,82
guitar_synthetic_001-061-025,61
guitar_acoustic_029-048-127,48
guitar_synthetic_012-070-075,70
guitar_electronic_039-060-025,60
guitar_electronic_032-082-050,82
guitar_electronic_027-073-075,73
guitar_acoustic_009-049-025,49
guitar_electronic_036-083-050,83
guitar_electronic_016-056-127,56
guitar_synthetic_009-076-127,76
guitar_synthetic_004-051-025,51
guitar_synthetic_012-045-050,45
guitar_acoustic_007-065-025,65
guitar_synthetic_004-071-075,71
guitar_electronic_040-070-127,70
guitar_synthetic_012-065-127,65
guitar_synthetic_003-044-075,44
guitar_electronic_000-044-100,44
guitar_electronic_038-071-075,71
guitar_electronic_036-069-050,69
guitar_electronic_019-049-075,49
guitar_acoustic_004-042-025,42
guitar_synthetic_002-047-025,47
guitar_electronic_045-055-127,55
guitar_acoustic_008-073-100,73
guitar_electronic_001-054-127,54
guitar_electronic_023-076-050,76
guitar_acoustic_002-048-025,48
guitar_electronic_005-063-050,63
guitar_electronic_017-087-127,87
guitar_electronic_023-054-075,54
guitar_acoustic_026-061-075,61
guitar_electronic_027-063-025,63
guitar_electronic_025-069-100,69
guitar_electronic_007-078-075,78
guitar_electronic_012-046-100,46
guitar_acoustic_027-057-127,57
guitar_electronic_035-081-050,81
guitar_acoustic_011-081-075,81
guitar_synthetic_004-068-075,68
guitar_electronic_045-077-025,77
guitar_acoustic_032-047-050,47
guitar_electronic_003-042-100,42
guitar_acoustic_008-076-100,76
guitar_acoustic_008-078-100,78
guitar_electronic_020-082-025,82
guitar_synthetic_001-083-025,83
guitar_electronic_009-087-075,87
guitar_electronic_021-076-100,76
guitar_electronic_043-064-127,64
guitar_electronic_043-067-100,67
guitar_synthetic_009-088-050,88
guitar_acoustic_004-063-025,63
guitar_electronic_033-045-100,45
guitar_synthetic_007-044-127,44
guitar_electronic_014-062-127,62
guitar_electronic_003-083-100,83
guitar_electronic_007-056-100,56
guitar_electronic_014-051-127,51
guitar_electronic_010-057-100,57
guitar_electronic_020-081-050,81
guitar_electronic_019-078-075,78
guitar_acoustic_000-053-127,53
guitar_electronic_002-048-050,48
guitar_synthetic_011-088-050,88
guitar_acoustic_025-048-075,48
guitar_acoustic_029-063-050,63
guitar_synthetic_003-066-075,66
guitar_acoustic_016-062-025,62
guitar_acoustic_024-061-050,61
guitar_acoustic_003-076-127,76
guitar_acoustic_017-065-050,65
guitar_electronic_032-058-075,58
guitar_acoustic_006-052-075,52
guitar_acoustic_020-041-127,41
guitar_electronic_017-044-050,44
guitar_electronic_024-046-127,46
guitar_acoustic_005-088-075,88
guitar_acoustic_008-041-127,41
guitar_electronic_020-079-050,79
guitar_electronic_032-047-100,47
guitar_electronic_007-041-025,41
guitar_electronic_016-058-025,58
guitar_acoustic_016-071-025,71
guitar_electronic_041-060-100,60
guitar_electronic_041-065-075,65
guitar_electronic_033-040-075,40
guitar_acoustic_032-049-100,49
guitar_electronic_029-077-100,77
guitar_acoustic_007-080-100,80
guitar_acoustic_012-053-127,53
guitar_electronic_013-069-100,69
guitar_synthetic_003-065-050,65
guitar_synthetic_010-058-127,58
guitar_electronic_024-058-050,58
guitar_synthetic_002-078-075,78
guitar_electronic_031-043-100,43
guitar_acoustic_003-082-127,82
guitar_acoustic_009-077-050,77
guitar_electronic_001-045-050,45
guitar_electronic_002-047-127,47
guitar_synthetic_006-081-025,81
guitar_electronic_010-053-075,53
guitar_acoustic_000-043-127,43
guitar_electronic_021-051-025,51
guitar_electronic_014-067-127,67
guitar_acoustic_004-057-050,57
guitar_electronic_010-056-050,56
guitar_electronic_035-067-050,67
guitar_electronic_045-049-050,49
guitar_electronic_044-055-127,55
guitar_electronic_004-069-050,69
guitar_electronic_021-060-100,60
guitar_electronic_033-081-100,81
guitar_electronic_004-042-100,42
guitar_synthetic_002-088-100,88
guitar_acoustic_012-074-127,74
guitar_acoustic_005-071-050,71
guitar_acoustic_004-046-100,46
guitar_synthetic_006-056-050,56
guitar_electronic_002-067-050,67
guitar_electronic_044-082-127,82
guitar_electronic_036-080-127,80
guitar_electronic_002-081-075,81
guitar_electronic_018-079-075,79
guitar_acoustic_027-069-025,69
guitar_electronic_003-065-075,65
guitar_acoustic_011-058-100,58
guitar_electronic_039-054-025,54
guitar_synthetic_006-074-025,74
guitar_synthetic_011-067-025,67
guitar_electronic_010-069-075,69
guitar_synthetic_010-057-100,57
guitar_electronic_008-072-127,72
guitar_acoustic_029-058-050,58
guitar_synthetic_003-043-127,43
guitar_electronic_015-081-100,81
guitar_electronic_002-040-100,40
guitar_acoustic_035-070-075,70
guitar_synthetic_007-072-025,72
guitar_electronic_036-074-127,74
guitar_electronic_037-051-100,51
guitar_electronic_015-058-127,58
guitar_acoustic_009-079-127,79
guitar_electronic_023-040-050,40
guitar_electronic_031-043-075,43
guitar_acoustic_006-050-050,50
guitar_electronic_038-053-025,53
guitar_electronic_042-063-127,63
guitar_electronic_002-051-075,51
guitar_acoustic_002-066-127,66
guitar_electronic_043-077-075,77
guitar_electronic_019-075-075,75
guitar_acoustic_020-064-127,64
guitar_electronic_004-065-100,65
guitar_acoustic_022-053-050,53
guitar_acoustic_007-080-025,80
guitar_acoustic_001-088-050,88
guitar_electronic_011-042-050,42
guitar_synthetic_003-059-075,59
guitar_synthetic_002-040-100,40
guitar_electronic_001-080-127,80
guitar_electronic_034-040-050,40
guitar_electronic_029-059-075,59
guitar_acoustic_033-044-075,44
guitar_acoustic_009-046-025,46
guitar_electronic_010-060-050,60
guitar_electronic_003-063-100,63
guitar_electronic_000-055-100,55
guitar_electronic_044-053-127,53
guitar_electronic_045-054-127,54
guitar_electronic_032-068-075,68
guitar_electronic_003-087-127,87
guitar_acoustic_011-061-050,61
guitar_electronic_032-078-127,78
guitar_acoustic_028-054-050,54
guitar_acoustic_018-054-075,54
guitar_synthetic_004-072-025,72
guitar_electronic_020-043-075,43
guitar_synthetic_007-081-127,81
guitar_electronic_023-063-075,63
guitar_acoustic_019-082-050,82
guitar_electronic_019-042-100,42
guitar_electronic_026-088-127,88
guitar_electronic_043-061-075,61
guitar_electronic_043-062-075,62
guitar_acoustic_002-082-100,82
guitar_acoustic_034-054-127,54
guitar_acoustic_008-072-025,72
guitar_acoustic_004-079-025,79
guitar_electronic_012-081-025,81
guitar_electronic_017-073-050,73
guitar_acoustic_029-074-127,74
guitar_acoustic_007-076-100,76
guitar_acoustic_033-045-127,45
guitar_acoustic_005-072-025,72
guitar_synthetic_002-053-050,53
guitar_electronic_044-043-025,43
guitar_electronic_018-070-050,70
guitar_synthetic_003-058-025,58
guitar_electronic_037-072-075,72
guitar_electronic_018-062-025,62
guitar_electronic_014-072-075,72
guitar_acoustic_024-076-127,76
guitar_acoustic_033-061-050,61
guitar_synthetic_002-074-025,74
guitar_acoustic_006-070-100,70
guitar_electronic_013-066-050,66
guitar_electronic_010-055-127,55
guitar_electronic_002-050-075,50
guitar_electronic_014-087-025,87
guitar_electronic_011-044-127,44
guitar_acoustic_008-055-050,55
guitar_electronic_041-057-075,57
guitar_acoustic_005-060-127,60
guitar_electronic_003-076-127,76
guitar_electronic_046-049-127,49
guitar_electronic_027-050-075,50
guitar_synthetic_010-068-075,68
guitar_acoustic_028-045-075,45
guitar_electronic_008-082-127,82
guitar_electronic_042-078-100,78
guitar_acoustic_007-049-050,49
guitar_electronic_035-050-025,50
guitar_acoustic_020-047-127,47
guitar_synthetic_000-073-127,73
guitar_electronic_009-060-127,60
guitar_synthetic_001-048-050,48
guitar_electronic_027-049-025,49
guitar_acoustic_026-079-075,79
guitar_electronic_008-062-075,62
guitar_electronic_043-059-127,59
guitar_acoustic_005-072-050,72
guitar_synthetic_011-049-025,49
guitar_electronic_040-073-100,73
guitar_electronic_012-080-050,80
guitar_acoustic_029-077-050,77
guitar_acoustic_020-088-100,88
guitar_electronic_018-077-025,77
guitar_synthetic_004-083-025,83
guitar_electronic_020-065-050,65
guitar_synthetic_004-061-025,61
guitar_electronic_010-067-025,67
guitar_acoustic_013-075-075,75
guitar_electronic_023-068-127,68
guitar_synthetic_012-059-050,59
guitar_acoustic_034-043-100,43
guitar_acoustic_016-078-100,78
guitar_electronic_030-065-100,65
guitar_synthetic_011-059-127,59
guitar_electronic_035-055-075,55
guitar_electronic_025-071-100,71
guitar_electronic_020-076-127,76
guitar_synthetic_003-076-075,76
guitar_electronic_032-063-025,63
guitar_electronic_044-087-025,87
guitar_acoustic_035-061-050,61
guitar_electronic_035-046-127,46
guitar_electronic_000-059-050,59
guitar_electronic_005-046-127,46
guitar_electronic_037-088-025,88
guitar_acoustic_011-050-100,50
guitar_acoustic_007-050-025,50
guitar_electronic_043-084-075,84
guitar_acoustic_022-046-100,46
guitar_synthetic_010-062-127,62
guitar_synthetic_001-081-025,81
guitar_electronic_000-070-050,70
guitar_synthetic_007-068-075,68
guitar_acoustic_002-072-025,72
guitar_acoustic_008-079-100,79
guitar_synthetic_010-049-075,49
guitar_synthetic_003-060-127,60
guitar_acoustic_020-081-050,81
guitar_electronic_014-068-100,68
guitar_electronic_029-083-025,83
guitar_acoustic_033-058-025,58
guitar_synthetic_011-060-025,60
guitar_electronic_041-053-127,53
guitar_synthetic_005-073-127,73
guitar_acoustic_016-065-127,65
guitar_electronic_009-073-100,73
guitar_electronic_010-054-050,54
guitar_acoustic_018-080-127,80
guitar_acoustic_024-040-127,40
guitar_electronic_015-075-127,75
guitar_electronic_038-057-025,57
guitar_synthetic_003-040-075,40
guitar_acoustic_028-059-025,59
guitar_acoustic_002-068-050,68
guitar_acoustic_012-080-025,80
guitar_acoustic_000-078-127,78
guitar_electronic_005-067-025,67
guitar_acoustic_032-046-075,46
guitar_electronic_024-055-025,55
guitar_electronic_020-069-100,69
guitar_acoustic_018-066-127,66
guitar_electronic_036-065-100,65
guitar_synthetic_000-043-100,43
guitar_electronic_019-050-127,50
guitar_synthetic_001-077-127,77
guitar_acoustic_003-056-050,56
guitar_electronic_018-062-127,62
guitar_synthetic_001-076-100,76
guitar_electronic_035-062-100,62
guitar_acoustic_001-082-075,82
guitar_electronic_044-084-050,84
guitar_electronic_007-079-100,79
guitar_acoustic_011-043-075,43
guitar_electronic_041-045-050,45
guitar_electronic_004-061-075,61
guitar_electronic_003-066-127,66
guitar_acoustic_007-064-050,64
guitar_electronic_046-070-127,70
guitar_synthetic_004-051-050,51
guitar_acoustic_002-076-050,76
guitar_electronic_032-050-025,50
guitar_electronic_029-055-050,55
guitar_acoustic_017-070-075,70
guitar_electronic_003-044-075,44
guitar_acoustic_028-074-100,74
guitar_acoustic_033-073-075,73
guitar_acoustic_001-042-100,42
guitar_acoustic_011-074-025,74
guitar_acoustic_033-083-075,83
guitar_electronic_012-065-100,65
guitar_electronic_016-074-075,74
guitar_electronic_035-066-100,66
guitar_acoustic_011-069-100,69
guitar_electronic_006-081-127,81
guitar_acoustic_035-062-025,62
guitar_electronic_012-062-025,62
guitar_electronic_017-055-100,55
guitar_synthetic_005-065-075,65
guitar_electronic_036-045-100,45
guitar_electronic_010-061-127,61
guitar_electronic_007-057-025,57
guitar_electronic_015-068-127,68
guitar_synthetic_001-078-127,78
guitar_acoustic_001-076-075,76
