note_str,pitch
keyboard_acoustic_003-095-025,95
keyboard_electronic_044-054-050,54
keyboard_electronic_064-060-075,60
keyboard_synthetic_004-061-050,61
keyboard_electronic_019-073-075,73
keyboard_electronic_004-072-100,72
keyboard_electronic_075-068-025,68
keyboard_electronic_035-048-050,48
keyboard_electronic_095-022-100,22
keyboard_electronic_034-076-127,76
keyboard_electronic_065-081-025,81
keyboard_acoustic_019-060-075,60
keyboard_electronic_061-067-050,67
keyboard_electronic_032-063-075,63
keyboard_electronic_065-074-050,74
keyboard_electronic_014-107-127,107
keyboard_electronic_040-074-025,74
keyboard_electronic_033-047-050,47
keyboard_electronic_042-078-100,78
keyboard_acoustic_003-052-050,52
keyboard_synthetic_007-076-050,76
keyboard_electronic_087-054-100,54
keyboard_electronic_008-056-100,56
keyboard_synthetic_008-068-127,68
keyboard_electronic_041-028-025,28
keyboard_electronic_107-082-075,82
keyboard_synthetic_010-044-025,44
keyboard_electronic_020-032-100,32
keyboard_synthetic_008-078-127,78
keyboard_electronic_077-052-050,52
keyboard_electronic_049-067-025,67
keyboard_electronic_095-059-025,59
keyboard_electronic_077-051-050,51
keyboard_electronic_004-078-075,78
keyboard_acoustic_006-025-127,25
keyboard_electronic_065-095-100,95
keyboard_acoustic_009-088-100,88
keyboard_electronic_083-064-050,64
keyboard_electronic_072-038-025,38
keyboard_electronic_034-043-100,43
keyboard_electronic_063-064-050,64
keyboard_electronic_101-061-100,61
keyboard_electronic_056-038-025,38
keyboard_electronic_016-073-100,73
keyboard_electronic_050-076-025,76
keyboard_electronic_109-022-050,22
keyboard_electronic_086-078-100,78
keyboard_electronic_009-046-100,46
keyboard_electronic_064-063-050,63
keyboard_electronic_011-036-025,36
keyboard_electronic_005-050-100,50
keyboard_electronic_075-082-127,82
keyboard_electronic_042-063-075,63
keyboard_acoustic_013-068-050,68
keyboard_acoustic_010-025-050,25
keyboard_acoustic_002-041-050,41
keyboard_electronic_093-072-100,72
keyboard_electronic_073-031-127,31
keyboard_electronic_099-031-050,31
keyboard_electronic_034-053-100,53
keyboard_electronic_094-032-127,32
keyboard_electronic_007-048-100,48
keyboard_electronic_011-095-050,95
keyboard_electronic_060-060-127,60
keyboard_electronic_109-060-075,60
keyboard_electronic_018-044-075,44
keyboard_electronic_109-076-025,76
keyboard_electronic_109-103-100,103
keyboard_electronic_041-065-050,65
keyboard_electronic_073-061-025,61
keyboard_electronic_097-090-050,90
keyboard_electronic_084-063-100,63
keyboard_electronic_022-037-075,37
keyboard_electronic_090-051-075,51
keyboard_synthetic_009-051-050,51
keyboard_electronic_054-055-025,55
keyboard_electronic_103-041-127,41
keyboard_electronic_056-067-100,67
keyboard_electronic_032-041-050,41
keyboard_electronic_074-073-127,73
keyboard_electronic_068-067-050,67
keyboard_electronic_060-037-127,37
keyboard_electronic_090-054-050,54
keyboard_electronic_087-045-075,45
keyboard_electronic_055-079-127,79
keyboard_synthetic_003-045-075,45
keyboard_electronic_009-051-075,51
keyboard_electronic_106-043-127,43
keyboard_electronic_090-093-025,93
keyboard_acoustic_013-107-075,107
keyboard_electronic_054-023-050,23
keyboard_electronic_084-088-050,88
keyboard_acoustic_019-070-127,70
keyboard_electronic_058-084-075,84
keyboard_synthetic_009-054-075,54
keyboard_acoustic_003-072-127,72
keyboard_electronic_039-091-100,91
keyboard_electronic_053-052-127,52
keyboard_electronic_075-034-025,34
keyboard_electronic_087-038-050,38
keyboard_electronic_071-077-127,77
keyboard_electronic_107-045-127,45
keyboard_electronic_083-077-075,77
keyboard_electronic_089-038-075,38
keyboard_electronic_058-059-075,59
keyboard_electronic_019-091-100,91
keyboard_electronic_073-059-100,59
keyboard_electronic_038-031-127,31
keyboard_electronic_086-068-050,68
keyboard_electronic_057-062-050,62
keyboard_electronic_068-048-050,48
keyboard_electronic_004-077-100,77
keyboard_electronic_031-031-050,31
keyboard_electronic_079-029-100,29
keyboard_electronic_047-103-127,103
keyboard_synthetic_010-050-100,50
keyboard_electronic_013-053-075,53
keyboard_electronic_046-064-100,64
keyboard_electronic_109-026-075,26
keyboard_electronic_088-074-127,74
keyboard_electronic_043-048-075,48
keyboard_electronic_035-082-075,82
keyboard_electronic_028-032-127,32
keyboard_electronic_055-100-050,100
keyboard_acoustic_006-064-127,64
keyboard_electronic_085-047-025,47
keyboard_acoustic_013-088-025,88
keyboard_electronic_018-087-075,87
keyboard_electronic_099-054-127,54
keyboard_electronic_072-040-050,40
keyboard_electronic_038-061-075,61
keyboard_electronic_034-056-127,56
keyboard_synthetic_010-080-025,80
keyboard_electronic_072-068-127,68
keyboard_synthetic_003-077-050,77
keyboard_electronic_025-073-075,73
keyboard_synthetic_007-066-050,66
keyboard_electronic_016-054-075,54
keyboard_electronic_082-080-127,80
keyboard_electronic_027-028-075,28
keyboard_electronic_019-047-050,47
keyboard_electronic_006-033-127,33
keyboard_acoustic_012-023-025,23
keyboard_acoustic_007-090-127,90
keyboard_electronic_089-065-050,65
keyboard_synthetic_007-083-127,83
keyboard_electronic_007-068-100,68
keyboard_synthetic_012-061-100,61
keyboard_electronic_064-028-025,28
keyboard_acoustic_013-042-025,42
keyboard_electronic_004-044-025,44
keyboard_electronic_055-066-050,66
keyboard_synthetic_010-075-025,75
keyboard_electronic_061-091-025,91
keyboard_electronic_079-040-050,40
keyboard_electronic_084-077-025,77
keyboard_synthetic_008-040-025,40
keyboard_electronic_031-053-075,53
keyboard_electronic_062-030-127,30
keyboard_electronic_044-073-075,73
keyboard_electronic_105-057-050,57
keyboard_electronic_055-032-025,32
keyboard_electronic_107-032-100,32
keyboard_electronic_032-035-050,35
keyboard_electronic_100-058-100,58
keyboard_electronic_047-052-127,52
keyboard_acoustic_008-061-075,61
keyboard_electronic_014-026-127,26
keyboard_electronic_058-091-050,91
keyboard_electronic_023-021-127,21
keyboard_synthetic_009-076-025,76
keyboard_electronic_080-056-075,56
keyboard_electronic_063-047-100,47
keyboard_acoustic_008-053-127,53
keyboard_electronic_006-076-100,76
keyboard_electronic_088-037-075,37
keyboard_electronic_074-057-050,57
keyboard_acoustic_016-025-050,25
keyboard_electronic_106-053-127,53
keyboard_electronic_028-074-025,74
keyboard_electronic_046-078-127,78
keyboard_electronic_022-087-127,87
keyboard_acoustic_014-030-050,30
keyboard_electronic_063-028-025,28
keyboard_electronic_056-070-050,70
keyboard_electronic_071-038-025,38
keyboard_electronic_057-095-127,95
keyboard_electronic_018-036-127,36
keyboard_electronic_035-038-025,38
keyboard_electronic_079-063-050,63
keyboard_electronic_037-042-050,42
keyboard_acoustic_007-091-025,91
keyboard_acoustic_017-077-025,77
keyboard_electronic_053-030-100,30
keyboard_electronic_056-073-050,73
keyboard_electronic_080-077-127,77
keyboard_electronic_011-071-075,71
keyboard_electronic_056-057-127,57
keyboard_synthetic_008-051-100,51
keyboard_electronic_015-046-025,46
keyboard_acoustic_012-080-100,80
keyboard_acoustic_011-022-025,22
keyboard_electronic_009-060-075,60
keyboard_acoustic_014-078-075,78
keyboard_electronic_006-081-025,81
keyboard_electronic_030-093-127,93
keyboard_electronic_081-081-127,81
keyboard_electronic_075-040-075,40
keyboard_acoustic_014-062-100,62
keyboard_electronic_088-040-127,40
keyboard_electronic_007-057-127,57
keyboard_acoustic_003-063-025,63
keyboard_electronic_020-040-127,40
keyboard_acoustic_005-055-100,55
keyboard_electronic_047-035-100,35
keyboard_electronic_051-107-127,107
keyboard_electronic_044-047-075,47
keyboard_electronic_015-100-025,100
keyboard_acoustic_005-038-100,38
keyboard_electronic_049-065-025,65
keyboard_electronic_062-080-025,80
keyboard_electronic_018-090-025,90
keyboard_electronic_012-049-075,49
keyboard_electronic_071-046-050,46
keyboard_electronic_007-091-127,91
keyboard_acoustic_007-062-100,62
keyboard_electronic_047-055-050,55
keyboard_electronic_044-080-025,80
keyboard_electronic_027-095-075,95
keyboard_electronic_019-060-075,60
keyboard_electronic_019-043-025,43
keyboard_synthetic_006-056-100,56
keyboard_acoustic_007-045-050,45
keyboard_synthetic_009-057-100,57
keyboard_acoustic_006-047-050,47
keyboard_acoustic_008-098-025,98
keyboard_electronic_047-070-100,70
keyboard_electronic_019-074-127,74
keyboard_electronic_060-052-127,52
keyboard_electronic_084-042-025,42
keyboard_electronic_100-088-025,88
keyboard_electronic_068-065-075,65
keyboard_electronic_060-058-025,58
keyboard_electronic_097-081-127,81
keyboard_electronic_107-084-127,84
keyboard_electronic_067-035-050,35
keyboard_acoustic_000-078-127,78
keyboard_acoustic_002-023-025,23
keyboard_electronic_099-024-127,24
keyboard_electronic_010-043-100,43
keyboard_acoustic_016-095-100,95
keyboard_acoustic_007-080-127,80
keyboard_electronic_063-033-075,33
keyboard_synthetic_001-081-075,81
keyboard_electronic_050-024-025,24
keyboard_electronic_075-055-075,55
keyboard_electronic_009-028-075,28
keyboard_acoustic_006-086-075,86
keyboard_electronic_102-078-075,78
keyboard_synthetic_001-046-127,46
keyboard_electronic_017-073-025,73
keyboard_electronic_020-107-050,107
keyboard_electronic_022-062-100,62
keyboard_electronic_071-026-127,26
keyboard_electronic_054-035-075,35
keyboard_electronic_062-068-127,68
keyboard_electronic_099-067-075,67
keyboard_electronic_104-040-050,40
keyboard_synthetic_006-068-050,68
keyboard_electronic_018-061-100,61
keyboard_electronic_083-065-100,65
keyboard_electronic_081-071-050,71
keyboard_electronic_033-038-075,38
keyboard_electronic_016-093-100,93
keyboard_electronic_089-091-050,91
keyboard_electronic_076-053-100,53
keyboard_acoustic_008-037-100,37
keyboard_acoustic_006-087-075,87
keyboard_acoustic_002-030-075,30
keyboard_electronic_026-093-025,93
keyboard_electronic_009-066-100,66
keyboard_electronic_012-075-025,75
keyboard_electronic_045-079-100,79
keyboard_electronic_081-093-050,93
keyboard_electronic_073-062-050,62
keyboard_electronic_060-070-050,70
keyboard_electronic_075-046-127,46
keyboard_electronic_007-026-050,26
keyboard_electronic_067-100-100,100
keyboard_electronic_018-081-127,81
keyboard_electronic_028-069-050,69
keyboard_electronic_111-051-127,51
keyboard_electronic_068-032-075,32
keyboard_electronic_096-027-050,27
keyboard_electronic_016-077-127,77
keyboard_acoustic_000-063-127,63
keyboard_electronic_008-034-100,34
keyboard_electronic_040-031-075,31
keyboard_electronic_046-045-050,45
keyboard_electronic_090-046-127,46
keyboard_electronic_050-093-050,93
keyboard_electronic_009-042-127,42
keyboard_electronic_070-051-075,51
keyboard_acoustic_014-066-050,66
keyboard_electronic_109-043-050,43
keyboard_synthetic_003-080-127,80
keyboard_acoustic_000-046-075,46
keyboard_electronic_014-021-100,21
keyboard_electronic_007-044-127,44
keyboard_electronic_028-036-127,36
keyboard_electronic_099-071-050,71
keyboard_electronic_055-103-100,103
keyboard_acoustic_006-088-050,88
keyboard_electronic_102-034-100,34
keyboard_acoustic_003-093-100,93
keyboard_acoustic_010-080-025,80
keyboard_electronic_005-039-025,39
keyboard_electronic_042-046-127,46
keyboard_electronic_033-044-050,44
keyboard_electronic_083-023-100,23
keyboard_electronic_055-066-025,66
keyboard_electronic_031-090-050,90
keyboard_electronic_046-026-127,26
keyboard_electronic_053-066-050,66
keyboard_electronic_077-055-050,55
keyboard_electronic_004-076-025,76
keyboard_acoustic_007-107-127,107
keyboard_electronic_022-059-025,59
keyboard_acoustic_000-100-050,100
keyboard_electronic_015-073-100,73
keyboard_electronic_023-029-075,29
keyboard_acoustic_011-067-075,67
keyboard_electronic_080-022-025,22
keyboard_acoustic_014-036-100,36
keyboard_electronic_006-060-127,60
keyboard_electronic_062-075-075,75
keyboard_electronic_009-038-127,38
keyboard_electronic_000-063-100,63
keyboard_electronic_030-052-050,52
keyboard_electronic_093-037-050,37
keyboard_electronic_050-051-025,51
keyboard_synthetic_001-051-075,51
keyboard_electronic_007-062-025,62
keyboard_acoustic_007-052-075,52
keyboard_electronic_033-081-127,81
keyboard_electronic_090-068-050,68
keyboard_electronic_051-088-127,88
keyboard_electronic_027-095-127,95
keyboard_acoustic_017-072-025,72
keyboard_electronic_009-032-127,32
keyboard_electronic_097-044-075,44
keyboard_electronic_089-022-075,22
keyboard_synthetic_010-050-025,50
keyboard_synthetic_001-052-075,52
keyboard_acoustic_019-034-127,34
keyboard_synthetic_010-087-025,87
keyboard_acoustic_010-053-075,53
keyboard_electronic_068-050-025,50
keyboard_electronic_056-021-050,21
keyboard_acoustic_013-034-100,34
keyboard_electronic_095-023-025,23
keyboard_electronic_048-040-127,40
keyboard_electronic_036-034-075,34
keyboard_electronic_061-027-050,27
keyboard_electronic_101-058-100,58
keyboard_synthetic_011-081-050,81
keyboard_electronic_102-046-025,46
keyboard_acoustic_017-068-075,68
keyboard_electronic_073-091-025,91
keyboard_acoustic_017-063-100,63
keyboard_synthetic_004-060-025,60
keyboard_electronic_060-028-050,28
keyboard_electronic_015-062-025,62
keyboard_synthetic_002-073-100,73
keyboard_synthetic_003-090-075,90
keyboard_electronic_008-079-100,79
keyboard_acoustic_006-071-025,71
keyboard_acoustic_005-093-050,93
keyboard_synthetic_011-063-075,63
keyboard_electronic_079-053-050,53
keyboard_electronic_077-056-025,56
keyboard_synthetic_009-069-127,69
keyboard_electronic_074-037-127,37
keyboard_electronic_067-067-025,67
keyboard_electronic_034-069-075,69
keyboard_acoustic_006-079-100,79
keyboard_electronic_095-095-050,95
keyboard_acoustic_003-023-075,23
keyboard_acoustic_012-081-025,81
keyboard_electronic_070-050-025,50
keyboard_electronic_023-068-100,68
keyboard_electronic_050-069-050,69
keyboard_electronic_026-063-100,63
keyboard_electronic_026-060-127,60
keyboard_electronic_000-080-127,80
keyboard_electronic_029-068-025,68
keyboard_electronic_043-048-025,48
keyboard_electronic_043-021-127,21
keyboard_electronic_037-035-050,35
keyboard_electronic_028-024-050,24
keyboard_electronic_007-037-100,37
keyboard_synthetic_010-046-025,46
keyboard_acoustic_001-070-025,70
keyboard_acoustic_011-038-100,38
keyboard_acoustic_007-036-075,36
keyboard_electronic_006-065-050,65
keyboard_acoustic_016-040-075,40
keyboard_acoustic_007-090-100,90
keyboard_electronic_000-046-050,46
keyboard_electronic_008-060-075,60
keyboard_electronic_045-082-050,82
keyboard_electronic_072-053-050,53
keyboard_electronic_102-061-050,61
keyboard_electronic_103-038-127,38
keyboard_acoustic_016-081-100,81
keyboard_electronic_005-040-025,40
keyboard_electronic_010-053-100,53
keyboard_electronic_022-031-100,31
keyboard_synthetic_003-059-075,59
keyboard_electronic_029-055-100,55
keyboard_electronic_094-054-075,54
keyboard_electronic_104-060-100,60
keyboard_electronic_066-042-025,42
keyboard_electronic_071-028-075,28
keyboard_electronic_094-066-075,66
keyboard_electronic_105-046-050,46
keyboard_acoustic_005-049-100,49
keyboard_electronic_067-072-127,72
keyboard_acoustic_002-084-025,84
keyboard_electronic_024-072-075,72
keyboard_acoustic_014-082-100,82
keyboard_acoustic_003-045-075,45
keyboard_electronic_065-084-100,84
keyboard_electronic_009-063-127,63
keyboard_acoustic_000-025-025,25
keyboard_electronic_102-045-100,45
keyboard_electronic_093-042-050,42
keyboard_acoustic_019-100-050,100
keyboard_electronic_088-047-100,47
keyboard_electronic_022-026-025,26
keyboard_electronic_102-029-050,29
keyboard_electronic_079-082-100,82
keyboard_electronic_071-086-075,86
keyboard_electronic_111-072-127,72
keyboard_electronic_102-083-050,83
keyboard_electronic_013-046-127,46
keyboard_electronic_020-084-050,84
keyboard_acoustic_002-061-127,61
keyboard_acoustic_005-032-100,32
keyboard_electronic_056-100-025,100
keyboard_acoustic_011-059-025,59
keyboard_electronic_075-041-100,41
keyboard_electronic_028-070-100,70
keyboard_electronic_094-049-127,49
keyboard_electronic_010-060-075,60
keyboard_acoustic_018-041-127,41
keyboard_electronic_048-060-025,60
keyboard_electronic_076-072-100,72
keyboard_electronic_065-057-050,57
keyboard_acoustic_017-052-025,52
keyboard_electronic_099-026-100,26
keyboard_electronic_076-078-100,78
keyboard_acoustic_002-087-127,87
keyboard_electronic_029-069-075,69
keyboard_electronic_066-038-127,38
keyboard_electronic_080-074-025,74
keyboard_electronic_011-042-075,42
keyboard_electronic_047-026-025,26
keyboard_electronic_043-036-075,36
keyboard_electronic_091-065-127,65
keyboard_electronic_036-029-025,29
keyboard_electronic_089-045-100,45
keyboard_electronic_089-035-025,35
keyboard_acoustic_013-091-100,91
keyboard_electronic_109-033-075,33
keyboard_electronic_087-051-127,51
keyboard_electronic_054-049-127,49
keyboard_electronic_107-044-050,44
keyboard_electronic_016-075-050,75
keyboard_electronic_089-021-075,21
keyboard_electronic_010-083-127,83
keyboard_electronic_028-023-025,23
keyboard_electronic_064-035-127,35
keyboard_electronic_074-048-127,48
keyboard_electronic_082-076-075,76
keyboard_synthetic_006-054-050,54
keyboard_synthetic_010-053-075,53
keyboard_electronic_051-054-075,54
keyboard_electronic_011-049-100,49
keyboard_acoustic_018-070-127,70
keyboard_electronic_047-025-050,25
keyboard_electronic_096-044-025,44
keyboard_acoustic_002-065-050,65
keyboard_electronic_079-077-100,77
keyboard_synthetic_010-042-127,42
keyboard_acoustic_008-100-075,100
keyboard_electronic_077-050-050,50
keyboard_electronic_082-090-075,90
keyboard_electronic_061-033-025,33
keyboard_electronic_014-042-050,42
keyboard_electronic_099-088-075,88
keyboard_electronic_000-091-050,91
keyboard_acoustic_001-027-075,27
keyboard_electronic_011-047-100,47
keyboard_electronic_009-032-050,32
keyboard_electronic_070-030-075,30
keyboard_acoustic_013-035-025,35
keyboard_electronic_051-033-127,33
keyboard_electronic_107-027-127,27
keyboard_electronic_032-060-127,60
keyboard_electronic_047-090-100,90
keyboard_electronic_007-056-050,56
keyboard_electronic_058-024-100,24
keyboard_electronic_058-027-127,27
keyboard_electronic_099-026-075,26
keyboard_acoustic_003-047-025,47
keyboard_electronic_023-088-075,88
keyboard_electronic_006-042-100,42
keyboard_electronic_105-071-075,71
keyboard_acoustic_005-071-025,71
keyboard_electronic_061-060-025,60
keyboard_electronic_088-054-075,54
keyboard_electronic_104-057-075,57
keyboard_electronic_082-063-100,63
keyboard_electronic_024-068-075,68
keyboard_electronic_073-072-127,72
keyboard_electronic_031-043-025,43
keyboard_acoustic_016-028-025,28
keyboard_electronic_085-077-100,77
keyboard_electronic_010-036-025,36
keyboard_electronic_026-078-100,78
keyboard_electronic_017-029-050,29
keyboard_electronic_099-038-075,38
keyboard_acoustic_019-046-025,46
keyboard_synthetic_001-059-127,59
keyboard_acoustic_009-029-127,29
keyboard_electronic_057-082-050,82
keyboard_electronic_071-029-050,29
keyboard_electronic_076-065-100,65
keyboard_electronic_081-041-100,41
keyboard_electronic_100-047-050,47
keyboard_electronic_029-064-127,64
keyboard_electronic_008-053-025,53
keyboard_acoustic_017-069-025,69
keyboard_synthetic_004-067-050,67
keyboard_electronic_041-064-127,64
keyboard_electronic_089-029-127,29
keyboard_electronic_011-056-127,56
keyboard_electronic_102-037-100,37
keyboard_electronic_023-067-025,67
keyboard_electronic_043-100-127,100
keyboard_electronic_042-054-100,54
keyboard_electronic_067-071-025,71
keyboard_electronic_080-038-075,38
keyboard_acoustic_011-062-100,62
keyboard_electronic_006-067-127,67
keyboard_electronic_089-040-075,40
keyboard_synthetic_009-066-050,66
keyboard_electronic_109-072-075,72
keyboard_acoustic_012-053-100,53
keyboard_electronic_017-068-127,68
keyboard_electronic_040-073-025,73
keyboard_electronic_041-052-050,52
keyboard_electronic_087-047-050,47
keyboard_acoustic_003-022-025,22
keyboard_acoustic_008-028-127,28
keyboard_electronic_027-057-127,57
keyboard_electronic_050-043-127,43
keyboard_acoustic_002-054-127,54
keyboard_electronic_012-051-075,51
keyboard_electronic_027-068-075,68
keyboard_electronic_020-055-127,55
keyboard_electronic_023-091-100,91
keyboard_electronic_070-080-050,80
keyboard_electronic_065-060-127,60
keyboard_electronic_080-026-100,26
keyboard_electronic_054-021-127,21
keyboard_electronic_072-034-050,34
keyboard_electronic_051-042-075,42
keyboard_electronic_010-048-075,48
keyboard_electronic_041-056-075,56
keyboard_acoustic_010-035-100,35
keyboard_electronic_000-041-075,41
keyboard_acoustic_014-026-100,26
keyboard_electronic_024-057-127,57
keyboard_electronic_100-072-025,72
keyboard_electronic_034-052-127,52
keyboard_electronic_046-058-100,58
keyboard_electronic_022-056-050,56
keyboard_electronic_050-062-127,62
keyboard_electronic_036-036-100,36
keyboard_electronic_051-072-025,72
keyboard_electronic_009-073-127,73
keyboard_electronic_080-046-127,46
keyboard_acoustic_019-069-050,69
keyboard_electronic_101-070-050,70
keyboard_electronic_084-061-075,61
keyboard_electronic_027-028-050,28
keyboard_electronic_044-065-025,65
keyboard_electronic_079-093-075,93
keyboard_electronic_085-062-127,62
keyboard_electronic_031-067-127,67
keyboard_electronic_053-034-075,34
keyboard_electronic_017-080-025,80
keyboard_electronic_095-079-050,79
keyboard_electronic_032-025-100,25
keyboard_electronic_004-056-075,56
keyboard_electronic_072-032-025,32
keyboard_acoustic_005-090-050,90
keyboard_electronic_029-091-050,91
keyboard_electronic_025-061-025,61
keyboard_electronic_016-066-025,66
keyboard_electronic_075-052-025,52
keyboard_electronic_082-072-100,72
keyboard_electronic_084-060-025,60
keyboard_electronic_000-058-050,58
keyboard_electronic_036-060-127,60
keyboard_electronic_074-062-100,62
keyboard_electronic_062-067-050,67
keyboard_electronic_058-081-100,81
keyboard_electronic_009-079-025,79
keyboard_acoustic_005-057-075,57
keyboard_electronic_013-062-127,62
keyboard_electronic_046-046-025,46
keyboard_electronic_082-081-050,81
keyboard_electronic_029-054-025,54
keyboard_acoustic_019-065-100,65
keyboard_electronic_077-065-127,65
keyboard_acoustic_009-082-075,82
keyboard_electronic_082-061-127,61
keyboard_electronic_082-043-127,43
keyboard_electronic_010-095-127,95
keyboard_electronic_107-072-075,72
keyboard_acoustic_008-082-025,82
keyboard_acoustic_008-038-100,38
keyboard_acoustic_010-095-127,95
keyboard_electronic_023-074-025,74
keyboard_electronic_056-071-050,71
keyboard_electronic_070-043-100,43
keyboard_electronic_055-064-127,64
keyboard_electronic_070-090-100,90
keyboard_acoustic_017-100-100,100
keyboard_electronic_090-060-100,60
keyboard_electronic_030-075-127,75
keyboard_electronic_108-060-127,60
keyboard_acoustic_013-070-075,70
keyboard_electronic_013-057-127,57
keyboard_electronic_033-082-075,82
keyboard_electronic_077-050-075,50
keyboard_electronic_099-091-127,91
keyboard_electronic_039-069-127,69
keyboard_electronic_048-083-100,83
keyboard_electronic_054-083-127,83
keyboard_acoustic_006-023-075,23
keyboard_electronic_095-073-050,73
keyboard_electronic_043-062-075,62
keyboard_synthetic_004-069-025,69
keyboard_electronic_081-050-100,50
keyboard_electronic_016-076-050,76
keyboard_electronic_054-057-075,57
keyboard_acoustic_013-077-075,77
keyboard_electronic_004-035-075,35
keyboard_electronic_075-048-050,48
keyboard_electronic_081-056-100,56
keyboard_electronic_009-043-050,43
keyboard_electronic_071-031-127,31
keyboard_acoustic_009-049-050,49
keyboard_electronic_036-032-050,32
keyboard_electronic_022-055-100,55
keyboard_electronic_065-033-075,33
keyboard_electronic_095-070-050,70
keyboard_electronic_062-050-025,50
keyboard_electronic_041-045-075,45
keyboard_electronic_041-081-075,81
keyboard_electronic_038-067-050,67
keyboard_electronic_018-058-127,58
keyboard_electronic_034-052-100,52
keyboard_electronic_014-075-050,75
keyboard_acoustic_018-042-075,42
keyboard_acoustic_014-103-025,103
keyboard_electronic_034-059-075,59
keyboard_electronic_045-055-100,55
keyboard_electronic_063-032-100,32
keyboard_electronic_100-036-100,36
keyboard_electronic_023-081-050,81
keyboard_electronic_057-048-075,48
keyboard_electronic_044-091-050,91
keyboard_electronic_090-075-025,75
keyboard_electronic_017-048-100,48
keyboard_electronic_044-081-075,81
keyboard_electronic_030-060-100,60
keyboard_electronic_085-072-100,72
keyboard_acoustic_001-039-025,39
keyboard_electronic_067-030-127,30
keyboard_electronic_058-081-025,81
keyboard_electronic_042-032-050,32
keyboard_electronic_096-063-100,63
keyboard_electronic_097-095-127,95
keyboard_electronic_081-055-100,55
keyboard_electronic_068-062-127,62
keyboard_acoustic_000-073-025,73
keyboard_electronic_012-022-075,22
keyboard_electronic_014-025-075,25
keyboard_electronic_038-051-100,51
keyboard_electronic_076-045-127,45
keyboard_acoustic_018-084-075,84
keyboard_electronic_011-049-025,49
keyboard_electronic_045-088-050,88
keyboard_electronic_012-103-025,103
keyboard_electronic_064-067-127,67
keyboard_electronic_046-033-025,33
keyboard_electronic_070-090-025,90
keyboard_electronic_055-048-100,48
keyboard_electronic_065-084-025,84
keyboard_electronic_055-047-127,47
keyboard_electronic_048-031-050,31
keyboard_acoustic_010-029-100,29
keyboard_electronic_032-038-025,38
keyboard_acoustic_000-055-075,55
keyboard_electronic_011-072-100,72
keyboard_electronic_010-060-050,60
keyboard_electronic_062-095-100,95
keyboard_electronic_063-081-050,81
keyboard_electronic_097-075-025,75
keyboard_electronic_039-100-025,100
keyboard_electronic_014-076-050,76
keyboard_acoustic_008-023-127,23
keyboard_acoustic_008-100-050,100
keyboard_electronic_088-043-075,43
keyboard_acoustic_003-064-025,64
keyboard_acoustic_007-079-127,79
keyboard_electronic_048-032-050,32
keyboard_electronic_107-033-075,33
keyboard_acoustic_005-068-127,68
keyboard_electronic_097-055-025,55
keyboard_electronic_026-064-025,64
keyboard_synthetic_003-029-050,29
keyboard_electronic_035-088-050,88
keyboard_electronic_087-027-025,27
keyboard_acoustic_019-080-075,80
keyboard_electronic_106-079-050,79
keyboard_acoustic_011-058-075,58
keyboard_acoustic_003-084-050,84
keyboard_electronic_102-038-127,38
keyboard_electronic_064-069-025,69
keyboard_electronic_028-050-075,50
keyboard_acoustic_013-038-075,38
keyboard_electronic_066-034-025,34
keyboard_electronic_048-064-100,64
keyboard_acoustic_000-063-050,63
keyboard_acoustic_000-032-025,32
keyboard_electronic_050-036-075,36
keyboard_electronic_005-047-075,47
keyboard_electronic_008-090-075,90
keyboard_electronic_094-057-075,57
keyboard_acoustic_002-047-075,47
keyboard_electronic_030-033-075,33
keyboard_electronic_056-035-100,35
keyboard_acoustic_012-048-050,48
keyboard_electronic_012-029-075,29
keyboard_electronic_020-068-075,68
keyboard_synthetic_008-087-127,87
keyboard_electronic_076-057-025,57
keyboard_electronic_032-039-100,39
keyboard_electronic_043-081-050,81
keyboard_electronic_047-029-075,29
keyboard_acoustic_017-075-075,75
keyboard_electronic_105-070-050,70
keyboard_electronic_082-034-050,34
keyboard_acoustic_017-046-025,46
keyboard_acoustic_017-061-100,61
keyboard_electronic_081-061-100,61
keyboard_electronic_025-032-100,32
keyboard_electronic_042-069-050,69
keyboard_electronic_070-081-025,81
keyboard_electronic_030-040-025,40
keyboard_acoustic_017-076-075,76
keyboard_electronic_063-024-127,24
keyboard_electronic_056-066-127,66
keyboard_electronic_083-027-025,27
keyboard_electronic_097-056-127,56
keyboard_acoustic_001-053-100,53
keyboard_electronic_022-048-127,48
keyboard_electronic_084-069-050,69
keyboard_electronic_051-024-050,24
keyboard_electronic_031-084-025,84
keyboard_electronic_045-087-127,87
keyboard_electronic_030-064-075,64
keyboard_electronic_103-048-127,48
keyboard_acoustic_001-073-050,73
keyboard_electronic_017-068-100,68
keyboard_electronic_090-025-050,25
keyboard_acoustic_002-050-100,50
keyboard_electronic_057-034-050,34
keyboard_electronic_067-074-127,74
keyboard_electronic_111-088-127,88
keyboard_electronic_027-057-100,57
keyboard_electronic_005-033-025,33
keyboard_electronic_045-053-127,53
keyboard_synthetic_004-079-025,79
keyboard_acoustic_019-091-050,91
keyboard_electronic_087-051-075,51
keyboard_electronic_007-095-127,95
keyboard_electronic_094-053-127,53
keyboard_electronic_087-032-127,32
keyboard_electronic_057-046-025,46
keyboard_electronic_070-051-127,51
keyboard_electronic_020-060-025,60
keyboard_synthetic_010-082-025,82
keyboard_electronic_063-034-050,34
keyboard_electronic_023-044-127,44
keyboard_electronic_029-065-127,65
